nombre,slug,descripcion,tipo_cocina,categoria_detectada,rango_precio,provincia,distrito,corregimiento,direccion,telefono,sitio_web,latitud,longitud,horario,rating,cantidad_resenas,imagen_url,delivery,reservas,activo,fuente,query_origen,google_place_id,google_data_id,google_data_cid
Speed 99 Burger,speed-99-burger-841235,,Hamburguesería,Hamburguesas,,Panamá,Panamá,,"Transístmica, Panamá, Provincia de Panamá",,https://www.instagram.com/speed99burger?igsh=OGx2cnRkMGcwNWpp,8.997033499999999,-79.526697,Abierto · Cierra a las 11 p. m.,4.6,98,https://lh3.googleusercontent.com/gps-cs-s/APNQkAETvV7d_ofGet3CRKCd6KqeFDLC5-fINhhc08tOrYUG_ojjri7dUX0IDB--qmNmcbWf4FzEYWNJUmhR-82jaw40U2ToGMNvMq9u0-pvTuYCVlu_3EGEVviHtX6187dyXSMYTeQwsA=w1000-h1000-c-n,,,True,SerpApi Google Maps,hamburguesas en Ciudad de Panamá,ChIJ5e0zo1uprI8RE88Q_cAY5mM,0x8faca95ba333ede5:0x63e618c0fd10cf13,7198468271556841235
Yoss Burger Bar,yoss-burger-bar-816790,,Hamburguesería,Hamburguesas,,Panamá,Panamá,,"Av. 8 Sur 8201-02, Panamá, Provincia de Panamá",373-3801,,8.9784419,-79.5124642,Abierto · Cierra a las 11 p. m.,4.7,354,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_mvzHOEIQH0lN9y9L_FpRBqYUVAc1_LTmxuIkXEU_JrPOfCbEMoZNdi5PTf-sRXhIcIg9dhvt5dJ8x8fjdZREo9hsMpUjYHtmCQdZXfqsSaICl3UuIo0fUwNZTm8K4xpWkF7W=w1000-h1000-c-n,,,True,SerpApi Google Maps,hamburguesas en Ciudad de Panamá,ChIJ9e7vKb-prI8R1tkfIOdYHBg,0x8faca9bf29efeef5:0x181c58e7201fd9d6,1737361305957816790
Rock Burger San Francisco,rock-burger-san-francisco-258918,,Hamburguesería,Hamburguesas,,Panamá,Panamá,,"Plaza La Peatonal 68, Panamá, Provincia de Panamá",317-4129,http://www.rockburgerpanama.com/,8.993829,-79.51110489999999,Abierto · Cierra a las 9:30 p. m.,4.1,316,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHQk0MhYVLfkz381dfZOHe1Xv7qGKaPbji-6CdHLVIDr86tl8ApRhy9gB2Y718Fz406xDO9QaBkIumKXAIzixQCaHDG6ZAmD3oI04J8sznXju1AxuFid3YNeH9mQJwH1cKbY0JNHw=w1000-h1000-c-n,,,True,SerpApi Google Maps,hamburguesas en Ciudad de Panamá,ChIJ3yB6OJCprI8RZtdU42fHZ1o,0x8faca990387a20df:0x5a67c767e354d766,6514394635024258918
Hamburguesía Panamá,hamburguesia-panama-628973,,Hamburguesería,Hamburguesas,,Panamá,Panamá,,"C. 71 Este, Panamá, Provincia de Panamá",399-3366,https://hamburguesiapanama.com/,8.9880364,-79.50743969999999,Cerrado · Abre a las 12 p. m. del mar,4.6,1096,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNJrBwDDdZJZk39zsZxGDaSROplu5YYYMQ22koJjO_LRjNGfYBDjEuOW8HwURfWXQQ7RJOP6wpkuLf3bTW4w0jjhCVkJBUuphCU6sEkdqFPGRXF66m1VTtJeArb5LI71xjxEBgWA=w1000-h1000-c-n,,,True,SerpApi Google Maps,hamburguesas en Ciudad de Panamá,ChIJR5M6SQSprI8Rrc3KXvFTkGU,0x8faca904493a9347:0x659053f15ecacdad,7318441690619628973
Fosters | Soho City Center,fosters-soho-city-center-151762,,Hamburguesería,Hamburguesas,,Panamá,Panamá,,"Soho City Center, Panamá, Provincia de Panamá",6231-9291,http://www.fosterspanama.com/,8.983310699999999,-79.5191279,Abierto · Cierra a las 10 p. m.,4.8,2202,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEFX_LMtQIEXhcqag9jmPr-IPStSUMlByrlm-YfWIFA0kDj0iN1f1KynTArcAXf64xmztahNjUNQMPxuHJapvyBic6Tnhzq2H09ytz-Xyoi-i4fZ0uxRcSp6WvatvYcPhpGlVhY=w1000-h1000-c-n,,,True,SerpApi Google Maps,hamburguesas en Ciudad de Panamá,ChIJ6ddMcJCprI8R0pDfYGpni_s,0x8faca990704cd7e9:0xfb8b676a60df90d2,18125694831872151762
Hamburguesas Vaqueras,hamburguesas-vaqueras-687513,,Restaurante,Hamburguesas,,Panamá,Panamá,,"C/ 70, Panamá, Provincia de Panamá",322-6682,,8.9922506,-79.5093248,Abierto · Cierra a las 9 p. m.,4.5,570,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHAHfAaUBqF235V5KLuwpfd5JjX8dWq9weTbzvJWzj3FWXnFTKO5jwDMg91-KZefeSRYAlSloVo4zUWJ3fxFqjmCBXi7nw-RO-Ye2Y4hLs-HOgG1Vm5vFbGKfJjnbW2xiwtDJFC=w1000-h1000-c-n,,,True,SerpApi Google Maps,hamburguesas en Ciudad de Panamá,ChIJtS66jQSprI8RGSFRWIATEls,0x8faca9048dba2eb5:0x5b12138058512119,6562329048990687513
BURGER GUYS,burger-guys-006873,,Hamburguesería,Hamburguesas,,Panamá,Panamá,,"Calle 68 Este, Panama City, Panamá Province",6801-2299,,8.9908892,-79.5105176,Abierto · Cierra a las 9:45 p. m.,4.2,77,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF8NYySFuzNjk4ueHjDYFTt-TIQoEFooN1iDX7BuEWpKCns8WwALsxEoWSowhsaDqBsUBw_jQ604TbNnAVE1dNYyH_kkWpDeucB7UcHksgVt5fKADsSCY-OInPJfBcYPeBSn8XxRkUZjfQs=w1000-h1000-c-n,,,True,SerpApi Google Maps,hamburguesas en Ciudad de Panamá,ChIJiWeWYACprI8RGUho5ubMS-Q,0x8faca90060966789:0xe44bcce6e6684819,16450467355981006873
HIDDENS (Find The Flavor),hiddens-find-the-flavor-976550,,Hamburguesería,Hamburguesas,,Panamá,Panamá,,"XFQG+32J, C. Alberto Navarro, Panamá, Provincia de Panamá",,,8.9877088,-79.5249977,Cerrado · Abre a las 5 p. m.,4.8,117,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEFdCHsQsIGylKoYwjs9hJQCnxRuHinSSsMxi9OdRhcrmnC8i2XzywixpPJJsbY6vJiBwhGgcw9be9e2_He_gt57VYhIdHIQv6eMu7Kb0ocnf5AhNaxNoc-RzEMc_25mr8yNnSRPF--E2Ukgc1PAch3WONwrDpnYzO5aVOosvIOp9qGGeRh_4SF=w1000-h1000-c-n,,,True,SerpApi Google Maps,hamburguesas en Ciudad de Panamá,ChIJ06vJOQCprI8R5sz7i5PSITg,0x8faca90039c9abd3:0x3821d2938bfbcce6,4044745471505976550
Fat lady Costa del Este,fat-lady-costa-del-este-439880,,Restaurante de comida rápida,Hamburguesas,,Panamá,Panamá,,"Plaza Royal-R, Panamá, Provincia de Panamá",6997-5152,,9.0169718,-79.4644057,Abierto · Cierra a las 9:30 p. m.,4.3,81,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG43NyB6JlJQ9bGC-gx7Y0GSrCtX83bNTOf8ZBsmU2CfPOpMuPK7XFJrDxzl1gfTlSYX2WI5w4r-rbv6ZkI9pW18MBwmxIQBxGme_DKBEeZD-oKzL7XnJVLmb1Ew-uZDoZWQLfkFg=w1000-h1000-c-n,,,True,SerpApi Google Maps,hamburguesas en Ciudad de Panamá,ChIJQT-TLMirrI8RCMyCXwMpMHk,0x8facabc82c933f41:0x793029035f82cc08,8732524771935439880
Hamburguesas Vaqueras | Tumba Muerto,hamburguesas-vaqueras-tumba-muerto-579389,,Hamburguesería,Hamburguesas,,Panamá,Panamá,,"2FJJ+3M7, Galeria Square, Vía Ricardo J. Alfaro, Panamá, Provincia de Panamá",,,9.0302574,-79.518236,Abierto las 24 horas,4.1,117,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEe8qz0hOXenJ0UDl_QB04KkqSzxHvmaZUPs3mI8rGrOcjQQyhV5NnIQGrbHee4z-IzrvotUC2R7oP7DEHBpjdF8RBaHPMqJkxoViwyXVlsGG5_ZsyFjUayhos9qFr9M_LYwDRm=w1000-h1000-c-n,,,True,SerpApi Google Maps,hamburguesas en Ciudad de Panamá,ChIJtRWtnpqprI8RvS5NP3DQsQI,0x8faca99a9ead15b5:0x2b1d0703f4d2ebd,194165439470579389
Peix Kru,peix-kru-371698,,Restaurante japonés,Sushi,,Panamá,Panamá,,"Wanders and Yoo, Panamá, Provincia de Panamá",6346-4744,,8.9806943,-79.51693809999999,Abierto · Cierra a las 12 a. m.,4.7,70,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEyh45NFt_m5gbEIRO394j57DA8qUHMTHikfulZZ8hOS4Gg9AeBstn8UTPwjAMeaU-MbxTC7eE0OsdBD7dy3XkpGhYymOWwbBCh9wMZbOvfjFjw-kf_KloQKWFvtgymBTg5VLzAT1XaanAw=w1000-h1000-c-n,,,True,SerpApi Google Maps,sushi en Ciudad de Panamá,ChIJUUZX4ESprI8Rcg_K7IUQobo,0x8faca944e0574651:0xbaa11085ecca0f72,13448048129694371698
Sushi Miyagi by Yerson Maldonado,sushi-miyagi-by-yerson-maldonado-699103,,Restaurante de sushi,Sushi,,Panamá,Panamá,,"Vía Argentina, Panamá, Provincia de Panamá",6415-5177,,8.988078699999999,-79.5240175,Abierto · Cierra a las 9:30 p. m.,4.9,133,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEI6CKgUaW70WUOIH7NERBWG-a1aWoxnSa6yL6fjOOQ8ndsPlZq0RgYy3lhyVbDwmvN6vnO58gPeZqxhMxsWyPT6MT7X-FwSf1VqtrmsMNBPKgQ0n9QaAdEAseJze431K5GYi92=w1000-h1000-c-n,,,True,SerpApi Google Maps,sushi en Ciudad de Panamá,ChIJQQtBsaaprI8Rn5EeQGenlbo,0x8faca9a6b1410b41:0xba95a767401e919f,13444836324483699103
Sugoi Caribbean Sushi | El Cangrejo,sugoi-caribbean-sushi-el-cangrejo-681968,,Restaurante especializado en fusión asiática,Sushi,,Panamá,Panamá,,"PB Hotel Principe, C. Alberto Navarro, Panamá, Provincia de Panamá",209-1899,https://sugoipty.com/?utm_source=google&utm_medium=organic&utm_content=&utm_campaign=gmb_el_cangrejo,8.987480699999999,-79.5245647,Abierto · Cierra a las 10 p. m.,4.8,5619,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHjt-fx15UO40zZG7RcoqvRk376pKJVNZ4Snex6GymNGP7_4Hi_0HiQ4uvboM9DJBUrjMGyUVMRK4fdv185GYTlM9bWRtZa1jIG4q7TRriMv-T97_cmm3SHHIQxyQI5yXy8zJ4fzQ=w1000-h1000-c-n,,,True,SerpApi Google Maps,sushi en Ciudad de Panamá,ChIJL-GN9_qorI8RMArEHjEQS-8,0x8faca8faf78de12f:0xef4b10311ec40a30,17242893401473681968
Umi,umi-721577,,Restaurante japonés,Sushi,,Panamá,Panamá,,"Plaza 54, Av. Samuel Lewis, Panamá, Provincia de Panamá",6675-6277,https://www.umi.bar/,8.9852207,-79.5219217,Abierto · Cierra a las 12 a. m.,4.6,144,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH6HSTz36-Q8ULYRKlCBpvOyuUzoCiKsrvF_rKyD3LFb_8H2lAQZBoaJabxMeb2O9wWSPwcW7HwQXzqVaWaPAk9qQPNZCeO3Ewx_nOQqSoKz49LDJDMt5UndsNIAaZMR5FIR5Hwju3blzE=w1000-h1000-c-n,,,True,SerpApi Google Maps,sushi en Ciudad de Panamá,ChIJi8oYpxeprI8RKWJZNTzk63Y,0x8faca917a718ca8b:0x76ebe43c35596229,8569193663246721577
Restaurante Hikaru,restaurante-hikaru-513502,,Restaurante japonés,Sushi,,Panamá,Panamá,,"C. Anastacio Ruíz Noriega, Panamá, Provincia de Panamá",203-5087,https://hikaru.restaurant/,8.978752199999999,-79.5200914,Abierto · Cierra a las 10 p. m.,4.5,593,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEcsXEM_dQspNxY5R_syeOULgbeZp7sp556oFanJQIuPNG_2FX7cj8IoETd3C0NZ4rodha-AuCTAh3XdUCjJp6zfY7k87-aRjkaBNFupco2nHVjLYuWtncsOy3NRPY4ZqJHUFbO=w1000-h1000-c-n,,,True,SerpApi Google Maps,sushi en Ciudad de Panamá,ChIJmWECW-GorI8RHkAZbvo8AcA,0x8faca8e15b026199:0xc0013cfa6e19401e,13835406576545513502
Nación Sushi • Panamá Pacífico,nacion-sushi-panama-pacifico-288919,,Restaurante de sushi,Sushi,,Panamá,Panamá,,"Blvd. Panamá Pacífico, Panamá, Provincia de Panamá Oeste",343-4189,https://nacionsushi.com/pa/,8.926659299999999,-79.5933052,Abierto · Cierra a las 11 p. m.,4.5,275,https://lh3.googleusercontent.com/gps-proxy/ALd4DhF86tLf7ZiDbRTcEleaSeKWTT3egML8IhnkUyYisLHeHG3iDf7ISOH185oFnbXWNrV2L-TSQgUf37xnS-6kfraHZEyGsB7EQK4su02iRg9EUTDTPqZ8VxGJWqDe8Vm6TSmTTl3h3PPrvOv4MdmCIk0oTBdLk9-NG75cSEZbVGG15CoRLHNvA8EB=w1000-h1000-c-n,,,True,SerpApi Google Maps,sushi en Ciudad de Panamá,ChIJMT6G0eilrI8RlzHL_90Peqg,0x8faca5e8d1863e31:0xa87a0fddffcb3197,12140033191684288919
Nación Sushi | Casco Antiguo,nacion-sushi-casco-antiguo-938819,,Restaurante de sushi,Sushi,,Panamá,Panamá,,"Av. A, Panamá, Provincia de Panamá",6364-2340,https://nacionsushi.com/pa/,8.9515174,-79.5354334,Abierto · Cierra a las 9:30 p. m.,4.6,1065,https://lh3.googleusercontent.com/gps-proxy/ALd4DhF86tLf7ZiDbRTcEleaSeKWTT3egML8IhnkUyYisLHeHG3iDf7ISOH185oFnbXWNrV2L-TSQgUf37xnS-6kfraHZEyGsB7EQK4su02iRg9EUTDTPqZ8VxGJWqDe8Vm6TSmTTl3h3PPrvOv4MdmCIk0oTBdLk9-NG75cSEZbVGG15CoRLHNvA8EB=w1000-h1000-c-n,,,True,SerpApi Google Maps,sushi en Ciudad de Panamá,ChIJSZPRRTWvrI8RA2wwexpiRa4,0x8facaf3545d19349:0xae45621a7b306c03,12557551001867938819
Restaurante Makoto,restaurante-makoto-872642,,Restaurante,Sushi,,Panamá,Panamá,,"Obarrio, Kenex Plaza, C. 59 Este, Panamá, Provincia de Panamá",830-2736,http://makotopanama.com/,8.9874007,-79.5177801,Abierto · Cierra a las 10:30 p. m.,4.7,1235,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH0gfVCi-SgXcwXEuKRpw4eBlVf1ubSAowGL1aIN7LWOKy_8_QxFvhHzC6thRp-OtnLwYC-mvcAuyXFSvvHo6_ZPieP-inEDlsIpHu4s-An0HPZA3imqgtXo5S0pm-xck160Lrw=w1000-h1000-c-n,,,True,SerpApi Google Maps,sushi en Ciudad de Panamá,ChIJVcviqf2orI8RQuqzC5rn5bc,0x8faca8fda9e2cb55:0xb7e5e79a0bb3ea42,13251252127414872642
Nación Sushi | Do it Center El Dorado,nacion-sushi-do-it-center-el-dorado-724732,,Restaurante de sushi,Sushi,,Panamá,Panamá,,"Av. Miguel A. Brostella, Panamá, Provincia de Panamá",382-3540,http://www.naciondelivery.com/,9.0068871,-79.5381936,Abierto · Cierra a las 11 p. m.,4.7,1150,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH_HbHYiM-UmZKSAtLIgAmGJn3zZiHvj8ZP1yAJ0xO4P2tXTkgRO1AdGWpEuwtbtei0o48U8xUUZ__7B0ENUiwSV-4OTqxV1E55hCcZypZpBsw6Ly2T1OaenO_la5CLKJKFA5YDzVRxXTxXt5QeQA36Fu6tx6l-tglnrHTKKxNQWod5ehN-Yb0aYw=w1000-h1000-c-n,,,True,SerpApi Google Maps,sushi en Ciudad de Panamá,ChIJdUax8mCprI8RvCw9BIvgAqU,0x8faca960f2b14675:0xa502e08b043d2cbc,11890312853887724732
Matsuei Sushi Bar Panama,matsuei-sushi-bar-panama-353441,,Restaurante japonés auténtico,Sushi,,Panamá,Panamá,,"C. Eusebio A. Morales 12-A, Panamá, Provincia de Panamá",6330-4455,http://www.matsueipanama.com/,8.9868426,-79.5255983,Cerrado · Abre a las 12 p. m. del mar,4.7,938,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEO42SX3pfRDI8XxKUh83i7Tgw3YYBS6bW0Mvc6JIBoro1OiLXKidsIANLQV9PlB8g1Q0HHHHsHrcyRNcCR9kablyyRkU7ur3ubWmjX0AW9sYdrSZpH7BRerkRj6ss1-nVALo6T4Q=w1000-h1000-c-n,,,True,SerpApi Google Maps,sushi en Ciudad de Panamá,ChIJ0TSOkfqorI8RYf1h7e6Hi_o,0x8faca8fa918e34d1:0xfa8b87eeed61fd61,18053672991499353441
Nación Sushi | San Francisco,nacion-sushi-san-francisco-937417,,Restaurante de sushi,Sushi,,Panamá,Panamá,,"Panamá, Provincia de Panamá",386-4128,https://nacionsushi.com/pa/,8.9913294,-79.5029708,Abierto · Cierra a las 11 p. m.,4.7,1799,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH_HbHYiM-UmZKSAtLIgAmGJn3zZiHvj8ZP1yAJ0xO4P2tXTkgRO1AdGWpEuwtbtei0o48U8xUUZ__7B0ENUiwSV-4OTqxV1E55hCcZypZpBsw6Ly2T1OaenO_la5CLKJKFA5YDzVRxXTxXt5QeQA36Fu6tx6l-tglnrHTKKxNQWod5ehN-Yb0aYw=w1000-h1000-c-n,,,True,SerpApi Google Maps,sushi en Ciudad de Panamá,ChIJW7dwkwiprI8Ryd2OjEhH2ZQ,0x8faca9089370b75b:0x94d947488c8eddc9,10725682364480937417
Nación Sushi | Soho City Center,nacion-sushi-soho-city-center-956179,,Restaurante de sushi,Sushi,,Panamá,Panamá,,"Soho City Center, C. 50, Panamá, Provincia de Panamá",302-6413,https://nacionsushi.com/pa/,8.983108399999999,-79.5190385,Abierto · Cierra a las 11 p. m.,4.6,804,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH_HbHYiM-UmZKSAtLIgAmGJn3zZiHvj8ZP1yAJ0xO4P2tXTkgRO1AdGWpEuwtbtei0o48U8xUUZ__7B0ENUiwSV-4OTqxV1E55hCcZypZpBsw6Ly2T1OaenO_la5CLKJKFA5YDzVRxXTxXt5QeQA36Fu6tx6l-tglnrHTKKxNQWod5ehN-Yb0aYw=w1000-h1000-c-n,,,True,SerpApi Google Maps,sushi en Ciudad de Panamá,ChIJOYgSsAuprI8R09YSM0Moq-M,0x8faca90bb0128839:0xe3ab28433312d6d3,16405250336711956179
Nacionsushi I Villa Lucre,nacionsushi-i-villa-lucre-214104,,Restaurante de sushi,Sushi,,Panamá,Panamá,,"Royal plaza corp, Blvd. Villa Lucre, Panamá, Provincia de Panamá",208-5512,https://nacionsushi.com/pa/,9.0394869,-79.47991329999999,Abierto · Cierra a las 10 p. m.,4.7,242,https://lh3.googleusercontent.com/gps-proxy/ALd4DhF86tLf7ZiDbRTcEleaSeKWTT3egML8IhnkUyYisLHeHG3iDf7ISOH185oFnbXWNrV2L-TSQgUf37xnS-6kfraHZEyGsB7EQK4su02iRg9EUTDTPqZ8VxGJWqDe8Vm6TSmTTl3h3PPrvOv4MdmCIk0oTBdLk9-NG75cSEZbVGG15CoRLHNvA8EB=w1000-h1000-c-n,,,True,SerpApi Google Maps,sushi en Ciudad de Panamá,ChIJz09OOexXq48R2KlyMDHgayU,0x8fab57ec394e4fcf:0x256be0313072a9d8,2696495303782214104
Sushi kazoku costa del este,sushi-kazoku-costa-del-este-262590,,Restaurante,Sushi,,Panamá,Panamá,,"lote H53, Av. de la Rotonda, Panamá, Provincia de Panamá",6058-1385,,9.0095605,-79.47646309999999,Abierto · Cierra a las 10:30 p. m.,4.8,31,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEmXDW6RZDcW56X52i_Fjmsrq-re-no6kWCBw_U34ihs05FIT3s6LSAONoZJOKBuA7V3r2xOjebNXb5Fy3YYTc6u9EaJJ4sK7f2KoozuPjpkCDrFbNrW3O5tC-Leqzf-SQR2OoQ_Q=w1000-h1000-c-n,,,True,SerpApi Google Maps,sushi en Ciudad de Panamá,ChIJuev_WdOprI8RfoV6sZnaQow,0x8faca9d359ffebb9:0x8c42da99b17a857e,10106880867415262590
Sugoi Caribbean Sushi - Condado del Rey,sugoi-caribbean-sushi-condado-del-rey-277366,,Restaurante especializado en fusión asiática,Sushi,,Panamá,Panamá,,"Centennial, Plaza Boulevard, Panamá, Provincia de Panamá",209-1899,https://sugoipty.com/?utm_source=google&utm_medium=organic&utm_content=&utm_campaign=gmb_condado_del_rey,9.0322801,-79.5337931,Abierto · Cierra a las 10 p. m.,4.9,3681,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0fdRKuKiIgh57cu0D0g6tVHY8xYY1nJ1Djh1U64VT113BCRGOhFSngF2BuWGcddRIMifd3_7RIqz32p4L2DUarAdP0Rc44KM5OmKzpWaxHxE5HgZyefC855xod2WMXli9xRs=w1000-h1000-c-n,,,True,SerpApi Google Maps,sushi en Ciudad de Panamá,ChIJBbjg-0aprI8RdowPF_2n8SI,0x8faca946fbe0b805:0x22f1a7fd170f8c76,2517978372132277366
Nación Sushi | Costa del Este,nacion-sushi-costa-del-este-316646,,Restaurante de sushi,Sushi,,Panamá,Panamá,,"2G6G+9M8, BLADEX, Torre V, Business Park, Av. de la Rotonda, Panamá, Provincia de Panamá",209-1515,https://nacionsushi.com/pa/,9.010859,-79.4732368,Abierto · Cierra a las 11 p. m.,4.6,1881,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH_HbHYiM-UmZKSAtLIgAmGJn3zZiHvj8ZP1yAJ0xO4P2tXTkgRO1AdGWpEuwtbtei0o48U8xUUZ__7B0ENUiwSV-4OTqxV1E55hCcZypZpBsw6Ly2T1OaenO_la5CLKJKFA5YDzVRxXTxXt5QeQA36Fu6tx6l-tglnrHTKKxNQWod5ehN-Yb0aYw=w1000-h1000-c-n,,,True,SerpApi Google Maps,sushi en Ciudad de Panamá,ChIJg9-_zI6prI8RphwlzXWUQ3E,0x8faca98eccbfdf83:0x71439475cd251ca6,8161530183399316646
Wasabi Sushi Ramen and Poke,wasabi-sushi-ramen-and-poke-677493,,Restaurante de sushi,Sushi,,Panamá,Panamá,,"Av. Samuel Lewis Con, C. 59 Este, Panamá",6332-6920,https://wasabi.pidepaya.com/,8.9875127,-79.5182854,Abierto · Cierra a las 8:30 p. m.,4.8,198,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNFY9n_k-2YtvmVI9yOtBsnkuIXhIc-7rw3Hsgkm891SmwtGzZyWCcIRACY06o3viko0G3O0Z13x1jh_Vi0iVe6Ica0GrjTon1cCAc6powWmH327TRC0M0r5M9iNpUhJpQDm43=w1000-h1000-c-n,,,True,SerpApi Google Maps,sushi en Ciudad de Panamá,ChIJt09qMTeprI8RNb07WOTM57o,0x8faca937316a4fb7:0xbae7cce4583bbd35,13467958491779677493
Sushi Market Panamá Oficial San Francisco,sushi-market-panama-oficial-san-francisco-982293,,Restaurante japonés,Sushi,,Panamá,Panamá,,"C. Belén, Panamá, Provincia de Panamá",398-1515,,8.9935353,-79.5124357,Abierto · Cierra a las 10 p. m.,4.6,713,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFE9X9qOOXMMv2NXkD_3WbJRny2F4K1YS5YPQklYzGs3-3uDk_f07fdr4xxYRjT4EYp3EoXWtqSiaw1DmE76tFhfobr1hUoTaiJj_4_8T9JjLeh_2lhP_ufiIVGf2cqVsXEKzffqmt1UFZep2snExuXmHeTy5GO4cuTAi7fdndGeBA0W8uQXJ-Hig=w1000-h1000-c-n,,,True,SerpApi Google Maps,sushi en Ciudad de Panamá,ChIJn69J9gCprI8RFeM-nTkpHOs,0x8faca900f649af9f:0xeb1c29399d3ee315,16941461225688982293
Fukuoka Sushi,fukuoka-sushi-225516,,Restaurante,Sushi,,Panamá,Panamá,,"Av 4 C Sur, Panama City, Panamá Province",6850-4906,,8.9928245,-79.4993224,Cerrado · Abre a las 5 p. m.,4.8,360,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEySOgnVVxlt8Xq5ZHAVk4-a6LtnN3qQ-fFdurYq6zXe7Zs60dR2ecP9uPH_T984zDoffrhzAmF3hgIZ0bTHikTOmjMfTSnxvqw7wNXLldK5siAyjhn-BF4nkaHXiISkbnb2vA=w1000-h1000-c-n,,,True,SerpApi Google Maps,sushi en Ciudad de Panamá,ChIJ7-oAn6uprI8RbPHmKi5253M,0x8faca9ab9f00eaef:0x73e7762e2ae6f16c,8351773974642225516
Il Padrino Pizzeria,il-padrino-pizzeria-625065,,Pizzería,Pizza,,Panamá,Panamá,,"Oasis Hotel, C. 9a Este, Panamá, Provincia de Panamá",6397-0390,https://honeybadgerbars.com/en/il-padrino,8.9535647,-79.53632209999999,Abierto · Cierra a las 12 a. m.,4.8,746,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEOJ8FYtJeK3Oc0ypFU6htA0bN8lIDCXXDNAt2QGHMNK94M2djeMs0Ij5lqoXsZz_JJrF7upEwMrT1iHP8t-zZWL8iDVbYha6p3tQb0A_GjycQglFdk72GpTNV7geflSFfurGEkkg=w1000-h1000-c-n,,,True,SerpApi Google Maps,pizza en Ciudad de Panamá,ChIJlRgRzoyprI8RKeHwKw4O-gg,0x8faca98cce111895:0x8fa0e0e2bf0e129,646844950510625065
Barrio Pizza | Via Argentina,barrio-pizza-via-argentina-356381,,Pizzería,Pizza,,Panamá,Panamá,,"1, Panamá, Provincia de Panamá",393-4444,https://barriopizza.com/,8.9884249,-79.5242805,Abierto · Cierra a las 11 p. m.,4.7,69,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEWoxvppofiJlF7Z62yTFoYLuaBRbhw7ojJiCD3l32h8XbAcW61ls8U4soFgaAQ4YmMPo_GS0ZTSWzruj2xffcgiF49hZObVPBM_aJEFwaktvfsarMR8BaVAeyK__iKdFPpJChPmqmo69ch=w1000-h1000-c-n,,,True,SerpApi Google Maps,pizza en Ciudad de Panamá,ChIJuddxDqyprI8RHYjxxFsL9ls,0x8faca9ac0e71d7b9:0x5bf60b5bc4f1881d,6626496390496356381
Nero Pizza,nero-pizza-371016,,Pizzería,Pizza,,Panamá,Panamá,,"C. Demetrio Basilio Lakas 470B, Panamá, Provincia de Panamá",6363-9921,,9.0023773,-79.57412769999999,Abierto · Cierra a las 10 p. m.,4.9,127,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGeDV8GlwzI57yTTjCIuGZ7quMAdhglkdoyUCom0mZGLPBx6uBqsvHrp9Y0dRBKHUxXC-1Iw0AYMOuOmiymkFfwJcVox9cNN3FeWh1WjTSSNxEaZC-a6SvBgD60VDfsND8NjBimmcfi04s=w1000-h1000-c-n,,,True,SerpApi Google Maps,pizza en Ciudad de Panamá,ChIJo3AVI7KnrI8RiIjWnCLLml0,0x8faca7b2231570a3:0x5d9acb229cd68888,6744926741461371016
